EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,DistanceGroup,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM608,49,46-55,Yes,Rarely,1184,Sales,11,Medium,Bachelor,Marketing,1,840,High,Female,43,High,3,Sales Executive,Very High,Married,7654,5k-10k,5860,1,Y,No,18,Excellent,Low,80,Medium,9,3,Excellent,9,8,7,7
RM640,49,46-55,No,Rarely,1418,Research & Development,1,Near,Bachelor,Technical Degree,1,887,High,Female,36,High,1,Research Scientist,Low,Married,3580,Upto 5k,10554,2,Y,No,16,Excellent,Medium,80,Low,7,2,Good,4,2,0,2
RM678,49,46-55,No,Rarely,527,Research & Development,8,Medium,College,Other,1,944,Low,Female,51,High,3,Laboratory Technician,Medium,Married,7403,5k-10k,22477,4,Y,No,11,Excellent,High,80,Low,29,3,Fair,26,9,1,7
RM822,49,46-55,No,Rarely,174,Sales,8,Medium,Master,Technical Degree,1,1138,Very High,Male,56,Medium,4,Sales Executive,Medium,Married,13120,10k-15k,11879,6,Y,No,17,Excellent,Medium,80,Low,22,3,Good,9,8,2,3
RM900,49,46-55,No,Rarely,1098,Research & Development,4,Near,College,Medical,1,1256,Low,Male,85,Medium,5,Manager,High,Married,18711,15k+,12124,2,Y,No,13,Excellent,High,80,Low,23,2,Excellent,1,0,0,0
RM1007,49,46-55,Yes,Frequently,1475,Research & Development,28,Far,College,Life Sciences,1,1420,Low,Male,97,Medium,2,Laboratory Technician,Low,Single,4284,Upto 5k,22710,3,Y,No,20,Outstanding,Low,80,No Stock,20,2,Good,4,3,1,3
RM1045,49,46-55,No,Rarely,1495,Research & Development,5,Near,Master,Technical Degree,1,1473,Low,Male,96,High,2,Healthcare Representative,High,Married,6651,5k-10k,21534,2,Y,No,14,Excellent,Medium,80,Low,20,0,Fair,3,2,1,2
RM1055,49,46-55,No,Rarely,1490,Research & Development,7,Medium,Master,Life Sciences,1,1484,High,Male,35,High,3,Healthcare Representative,Medium,Divorced,10466,10k-15k,20948,3,Y,No,14,Excellent,Medium,80,Medium,29,3,Good,8,7,0,7
RM1072,49,46-55,No,Rarely,271,Research & Development,3,Near,College,Medical,1,1509,High,Female,43,Medium,2,Laboratory Technician,Low,Married,4789,Upto 5k,23070,4,Y,No,25,Outstanding,Low,80,Low,10,3,Good,3,2,1,2
RM1148,49,46-55,No,Rarely,722,Research & Development,25,Far,Master,Life Sciences,1,1617,High,Female,84,High,1,Laboratory Technician,Low,Married,3211,Upto 5k,22102,1,Y,No,14,Excellent,Very High,80,Low,10,3,Fair,9,6,1,4
RM1177,49,46-55,No,Rarely,301,Research & Development,22,Far,Master,Other,1,1655,Low,Female,72,High,4,Research Director,Medium,Married,16413,15k+,3498,3,Y,No,16,Excellent,Medium,80,Medium,27,2,Good,4,2,1,2
RM1182,49,46-55,No,Rarely,465,Research & Development,6,Medium,Below College,Life Sciences,1,1661,High,Female,41,Medium,4,Healthcare Representative,High,Married,13966,10k-15k,11652,2,Y,Yes,19,Excellent,Medium,80,Low,30,3,Good,15,11,2,12
RM1193,49,46-55,No,Rarely,464,Research & Development,16,Far,Bachelor,Medical,1,1674,Very High,Female,74,High,1,Laboratory Technician,Low,Divorced,2587,Upto 5k,24941,4,Y,Yes,16,Excellent,Medium,80,Low,17,2,Fair,2,2,2,2
RM1196,49,46-55,No,Rarely,809,Research & Development,1,Near,Bachelor,Life Sciences,1,1677,High,Male,36,High,4,Manager,High,Single,15379,15k+,22384,4,Y,No,14,Excellent,Low,80,No Stock,23,2,Good,8,7,0,0
RM1255,49,46-55,No,Rarely,1313,Sales,11,Medium,Master,Marketing,1,1757,Very High,Female,80,High,2,Sales Executive,Very High,Single,4507,Upto 5k,8191,3,Y,No,12,Excellent,High,80,No Stock,8,1,Excellent,5,1,0,4
RM1378,49,46-55,No,Frequently,1064,Research & Development,2,Near,Below College,Life Sciences,1,1941,Medium,Male,42,High,5,Research Director,Very High,Married,19161,15k+,13738,3,Y,No,15,Excellent,Very High,80,No Stock,28,3,Good,5,4,4,3
RM1469,49,46-55,No,Frequently,1023,Sales,2,Near,Bachelor,Medical,1,2065,Very High,Male,63,Medium,2,Sales Executive,Medium,Married,5390,5k-10k,13243,2,Y,No,14,Excellent,Very High,80,No Stock,17,3,Fair,9,6,0,8
RM1469,49,46-55,No,Frequently,1023,Sales,2,Near,Bachelor,Medical,1,2065,Very High,Male,63,Medium,2,Sales Executive,Medium,Married,5390,5k-10k,13243,2,Y,No,14,Excellent,Very High,80,No Stock,17,3,Fair,9,6,0,8
RM037,50,46-55,Yes,Rarely,869,Sales,3,Near,College,Marketing,1,47,Low,Male,86,Medium,1,Sales Representative,High,Married,2683,Upto 5k,3810,1,Y,Yes,14,Excellent,High,80,No Stock,3,2,Good,3,2,0,2
RM063,50,46-55,No,Rarely,989,Research & Development,7,Medium,College,Medical,1,80,Medium,Female,43,Medium,5,Research Director,High,Divorced,18740,15k+,16701,5,Y,Yes,12,Excellent,Very High,80,Low,29,2,Fair,27,3,13,8
RM107,50,46-55,No,Frequently,1115,Research & Development,1,Near,Bachelor,Life Sciences,1,141,Low,Female,73,High,5,Research Director,Medium,Married,18172,15k+,9755,3,Y,Yes,19,Excellent,Low,80,No Stock,28,1,Fair,8,3,0,7
RM132,50,46-55,No,Frequently,809,Sales,12,Medium,Bachelor,Marketing,1,174,High,Female,77,High,3,Sales Executive,Very High,Single,9208,5k-10k,6645,4,Y,No,11,Excellent,Very High,80,No Stock,16,3,Good,2,2,2,1
RM166,50,46-55,No,Rarely,1452,Research & Development,11,Medium,Bachelor,Life Sciences,1,226,High,Female,53,High,5,Manager,Medium,Single,19926,15k+,17053,3,Y,No,15,Excellent,Medium,80,No Stock,21,5,Good,5,4,4,4
RM184,50,46-55,No,Rarely,328,Research & Development,1,Near,Bachelor,Medical,1,249,High,Male,86,Medium,1,Laboratory Technician,High,Married,3690,Upto 5k,3425,2,Y,No,15,Excellent,Very High,80,Low,5,2,Fair,3,2,0,2
RM234,50,46-55,No,Rarely,854,Sales,1,Near,Master,Medical,1,323,Very High,Female,68,High,5,Manager,Very High,Divorced,19517,15k+,24118,3,Y,No,11,Excellent,High,80,Low,32,3,Fair,7,0,0,6
RM280,50,46-55,No,Rarely,797,Research & Development,4,Near,Below College,Life Sciences,1,385,Low,Male,96,High,5,Research Director,Medium,Divorced,19144,15k+,15815,3,Y,No,14,Excellent,Low,80,Medium,28,4,Fair,10,4,1,6
RM368,50,46-55,No,Rarely,1046,Research & Development,10,Medium,Bachelor,Technical Degree,1,491,Very High,Male,100,Medium,3,Healthcare Representative,Very High,Single,10496,10k-15k,2755,6,Y,No,15,Excellent,Very High,80,No Stock,20,2,Good,4,3,1,3
RM426,50,46-55,No,Rarely,1099,Research & Development,29,Far,Master,Life Sciences,1,569,Medium,Male,88,Medium,4,Manager,High,Married,17046,15k+,9314,0,Y,No,15,Excellent,Medium,80,Low,28,2,Good,27,10,15,7
RM478,50,46-55,No,Frequently,1246,Human Resources,3,Near,Bachelor,Medical,1,644,Low,Male,99,High,5,Manager,Medium,Married,18200,15k+,7999,1,Y,No,11,Excellent,High,80,Low,32,2,Good,32,5,10,7
RM524,50,46-55,No,Rarely,1207,Research & Development,28,Far,Below College,Medical,1,716,Very High,Male,74,Very High,1,Laboratory Technician,High,Married,3221,Upto 5k,3297,1,Y,Yes,11,Excellent,High,80,High,20,3,Good,20,8,3,8
RM529,50,46-55,Yes,Frequently,562,Sales,8,Medium,College,Technical Degree,1,723,Medium,Male,50,High,2,Sales Executive,High,Married,6796,5k-10k,23452,3,Y,Yes,14,Excellent,Low,80,Low,18,4,Good,4,3,1,3
RM540,50,46-55,No,Rarely,316,Sales,8,Medium,Master,Marketing,1,738,Very High,Male,54,High,1,Sales Representative,Medium,Married,3875,Upto 5k,9983,7,Y,No,15,Excellent,Very High,80,Low,4,2,Good,2,2,2,2
RM589,50,46-55,No,Rarely,691,Research & Development,2,Near,Bachelor,Medical,1,815,High,Male,64,High,4,Research Director,High,Married,17639,15k+,6881,5,Y,No,16,Excellent,Very High,80,No Stock,30,3,Good,4,3,0,3
RM654,50,46-55,No,Non-Travel,881,Research & Development,2,Near,Master,Life Sciences,1,905,Low,Male,98,High,4,Manager,Low,Divorced,17924,15k+,4544,1,Y,No,11,Excellent,Very High,80,Low,31,3,Good,31,6,14,7
RM715,50,46-55,No,Rarely,1126,Research & Development,1,Near,College,Medical,1,997,Very High,Male,66,High,4,Research Director,Very High,Divorced,17399,15k+,6615,9,Y,No,22,Outstanding,High,80,Low,32,1,Fair,5,4,1,3
RM722,50,46-55,No,Rarely,939,Research & Development,24,Far,Bachelor,Life Sciences,1,1005,Very High,Male,95,High,4,Manufacturing Director,High,Married,13973,10k-15k,4161,3,Y,Yes,18,Excellent,Very High,80,Low,22,2,Good,12,11,1,5
RM743,50,46-55,No,Rarely,804,Research & Development,9,Medium,Bachelor,Life Sciences,1,1030,Low,Male,64,High,1,Laboratory Technician,Very High,Married,2380,Upto 5k,20165,4,Y,No,18,Excellent,Medium,80,No Stock,8,5,Good,1,0,0,0
RM752,50,46-55,No,Non-Travel,145,Sales,1,Near,Bachelor,Life Sciences,1,1040,Very High,Female,95,High,2,Sales Executive,High,Married,6347,5k-10k,24920,0,Y,No,12,Excellent,Low,80,Low,19,3,Good,18,7,0,13
RM767,50,46-55,No,Rarely,1464,Research & Development,2,Near,Master,Medical,1,1061,Medium,Male,62,High,5,Research Director,High,Married,19237,15k+,12853,2,Y,Yes,11,Excellent,Very High,80,Low,29,2,Fair,8,1,7,7
RM802,50,46-55,Yes,Frequently,959,Sales,1,Near,Master,Other,1,1113,Very High,Male,81,High,2,Sales Executive,High,Single,4728,Upto 5k,17251,3,Y,Yes,14,Excellent,Very High,80,No Stock,5,4,Good,0,0,0,0
RM868,50,46-55,No,Frequently,1421,Research & Development,2,Near,Bachelor,Medical,1,1215,Very High,Female,30,High,4,Manager,Low,Married,17856,15k+,9490,2,Y,No,22,Outstanding,High,80,Low,32,3,Good,2,2,2,2
RM946,50,46-55,No,Rarely,1322,Research & Development,28,Far,Bachelor,Life Sciences,1,1317,Very High,Female,43,High,4,Research Director,Low,Married,16880,15k+,22422,4,Y,Yes,11,Excellent,Medium,80,No Stock,25,2,Good,3,2,1,2
RM1087,50,46-55,No,Frequently,333,Research & Development,22,Far,Doctor,Medical,1,1539,High,Male,88,Low,4,Research Director,Very High,Single,14411,10k-15k,24450,1,Y,Yes,13,Excellent,Very High,80,No Stock,32,2,Good,32,6,13,9
RM1127,50,46-55,No,Rarely,264,Sales,9,Medium,Bachelor,Marketing,1,1591,High,Male,59,High,5,Manager,High,Married,19331,15k+,19519,4,Y,Yes,16,Excellent,High,80,Low,27,2,Good,1,0,0,0
RM1139,50,46-55,No,Frequently,1234,Research & Development,20,Far,Doctor,Medical,1,1606,Medium,Male,41,High,4,Healthcare Representative,High,Married,11245,10k-15k,20689,2,Y,Yes,15,Excellent,High,80,Low,32,3,Good,30,8,12,13
RM1178,50,46-55,No,Rarely,813,Research & Development,17,Far,Doctor,Life Sciences,1,1656,Very High,Female,50,Medium,3,Research Director,Low,Divorced,13269,10k-15k,21981,5,Y,No,15,Excellent,High,80,High,19,3,Good,14,11,1,11
RM1453,50,46-55,Yes,Frequently,878,Sales,1,Near,Master,Life Sciences,1,2044,Medium,Male,94,High,2,Sales Executive,High,Divorced,6728,5k-10k,14255,7,Y,No,12,Excellent,Very High,80,Medium,12,3,Good,6,3,0,1
RM1462,50,46-55,Yes,Rarely,410,Sales,28,Far,Bachelor,Marketing,1,2055,Very High,Male,39,Medium,3,Sales Executive,Low,Divorced,10854,10k-15k,16586,4,Y,Yes,13,Excellent,Medium,80,Low,20,3,Good,3,2,2,0
RM1462,50,46-55,Yes,Rarely,410,Sales,28,Far,Bachelor,Marketing,1,2055,Very High,Male,39,Medium,3,Sales Executive,Low,Divorced,10854,10k-15k,16586,4,Y,Yes,13,Excellent,Medium,80,Low,20,3,Good,3,2,2,0
RM088,51,46-55,No,Rarely,432,Research & Development,9,Medium,Master,Life Sciences,1,116,Very High,Male,96,High,1,Laboratory Technician,Very High,Married,2075,Upto 5k,18725,3,Y,No,23,Outstanding,Medium,80,Medium,10,4,Good,4,2,0,3
RM092,51,46-55,No,Rarely,632,Sales,21,Far,Master,Marketing,1,120,High,Male,71,High,2,Sales Executive,Very High,Single,5441,5k-10k,8423,0,Y,Yes,22,Outstanding,Very High,80,No Stock,11,2,Poor,10,7,1,0
RM111,51,46-55,No,Frequently,1456,Research & Development,1,Near,Master,Medical,1,145,Low,Female,30,Medium,3,Healthcare Representative,Low,Single,7484,5k-10k,25796,3,Y,No,20,Outstanding,High,80,No Stock,23,1,Fair,13,12,12,8
RM124,51,46-55,No,Rarely,684,Research & Development,6,Medium,Bachelor,Life Sciences,1,162,Low,Male,51,High,5,Research Director,High,Single,19537,15k+,6462,7,Y,No,13,Excellent,High,80,No Stock,23,5,Good,20,18,15,15
RM137,51,46-55,Yes,Frequently,1150,Research & Development,8,Medium,Master,Life Sciences,1,179,Low,Male,53,Low,3,Manufacturing Director,Very High,Single,10650,10k-15k,25150,2,Y,No,15,Excellent,Very High,80,No Stock,18,2,Good,4,2,0,3
RM157,51,46-55,No,Rarely,1169,Research & Development,7,Medium,Master,Medical,1,211,Medium,Male,34,Medium,2,Manufacturing Director,High,Married,6132,5k-10k,13983,2,Y,No,17,Excellent,High,80,No Stock,10,2,Good,1,0,0,0
RM190,51,46-55,No,Rarely,313,Research & Development,3,Near,Bachelor,Medical,1,258,Very High,Female,98,High,4,Healthcare Representative,Medium,Single,13734,10k-15k,7192,3,Y,No,18,Excellent,High,80,No Stock,21,6,Good,7,7,1,0
RM214,51,46-55,No,Rarely,1469,Research & Development,8,Medium,Master,Life Sciences,1,296,Medium,Male,81,Medium,3,Research Director,Medium,Married,12490,10k-15k,15736,5,Y,No,16,Excellent,Very High,80,Medium,16,5,Poor,10,9,4,7
RM259,51,46-55,No,Rarely,833,Research & Development,1,Near,Bachelor,Life Sciences,1,353,High,Male,96,High,1,Research Scientist,Very High,Married,2723,Upto 5k,23231,1,Y,No,11,Excellent,Medium,80,No Stock,1,0,Fair,1,0,0,
RM300,51,46-55,No,Rarely,1302,Research & Development,2,Near,Bachelor,Medical,1,408,Very High,Male,84,Low,2,Manufacturing Director,Medium,Divorced,5482,5k-10k,16321,5,Y,No,18,Excellent,Very High,80,Low,13,3,Good,4,1,1,2
RM377,51,46-55,No,Rarely,1178,Sales,14,Medium,College,Life Sciences,1,500,High,Female,87,High,2,Sales Executive,Very High,Married,4936,Upto 5k,14862,4,Y,No,11,Excellent,High,80,Low,18,2,Fair,7,7,0,7
RM617,51,46-55,No,Rarely,1318,Sales,26,Far,Master,Marketing,1,851,Low,Female,66,High,4,Manager,High,Married,16307,15k+,5594,2,Y,No,14,Excellent,High,80,Low,29,2,Fair,20,6,4,17
RM780,51,46-55,Yes,Rarely,1323,Research & Development,4,Near,Master,Life Sciences,1,1081,Low,Male,34,High,1,Research Scientist,High,Married,2461,Upto 5k,10332,9,Y,Yes,12,Excellent,High,80,High,18,2,Excellent,10,0,2,7
RM919,51,46-55,No,Frequently,237,Sales,9,Medium,Bachelor,Life Sciences,1,1282,Very High,Male,83,High,5,Manager,Medium,Divorced,19847,15k+,19196,4,Y,Yes,24,Outstanding,Low,80,Low,31,5,Fair,29,10,11,10
RM931,51,46-55,No,Frequently,968,Research & Development,6,Medium,College,Medical,1,1297,Medium,Female,40,Medium,1,Laboratory Technician,High,Single,2838,Upto 5k,4257,0,Y,No,14,Excellent,Medium,80,No Stock,8,6,Fair,7,0,7,7
RM963,51,46-55,No,Rarely,770,Human Resources,5,Near,Bachelor,Life Sciences,1,1352,High,Male,84,High,4,Manager,Medium,Divorced,14026,10k-15k,17588,1,Y,Yes,11,Excellent,Medium,80,Low,33,2,Good,33,9,0,10
RM972,51,46-55,No,Rarely,1405,Research & Development,11,Medium,College,Technical Degree,1,1367,Very High,Female,82,Medium,4,Manufacturing Director,Medium,Single,13142,10k-15k,24439,3,Y,No,16,Excellent,Medium,80,No Stock,29,1,Fair,5,2,0,3
RM988,51,46-55,No,Frequently,541,Sales,2,Near,Bachelor,Marketing,1,1391,Medium,Male,52,High,3,Sales Executive,Medium,Married,10596,10k-15k,15395,2,Y,No,11,Excellent,Medium,80,No Stock,14,5,Good,4,2,3,2
RM1276,51,46-55,No,Rarely,942,Research & Development,3,Near,Bachelor,Technical Degree,1,1786,Low,Female,53,High,3,Manager,High,Married,13116,10k-15k,22984,2,Y,No,11,Excellent,Very High,80,No Stock,15,2,Good,2,2,2,2
RM191,52,46-55,No,Rarely,699,Research & Development,1,Near,Master,Life Sciences,1,259,High,Male,65,Medium,5,Manager,High,Married,19999,15k+,5678,0,Y,No,14,Excellent,Low,80,Low,34,5,Good,33,18,11,9
RM231,52,46-55,No,Rarely,1323,Research & Development,2,Near,Bachelor,Life Sciences,1,316,High,Female,89,Medium,1,Laboratory Technician,Very High,Single,3212,Upto 5k,3300,7,Y,No,15,Excellent,Medium,80,No Stock,6,3,Fair,2,2,2,2
RM238,52,46-55,No,Non-Travel,771,Sales,2,Near,Master,Life Sciences,1,329,Low,Male,79,Medium,5,Manager,High,Single,19068,15k+,21030,1,Y,Yes,18,Excellent,Very High,80,No Stock,33,2,Excellent,33,7,15,12
RM318,52,46-55,Yes,Rarely,723,Research & Development,8,Medium,Master,Medical,1,433,High,Male,85,Medium,2,Research Scientist,Medium,Married,4941,Upto 5k,17747,2,Y,No,15,Excellent,Low,80,No Stock,11,3,Fair,8,2,7,7
RM407,52,46-55,No,Rarely,319,Research & Development,3,Near,Bachelor,Medical,1,543,Very High,Male,39,Medium,3,Manufacturing Director,High,Married,7969,5k-10k,19609,2,Y,Yes,14,Excellent,High,80,No Stock,28,4,Good,5,4,0,
RM409,52,46-55,No,Rarely,1490,Research & Development,4,Near,College,Life Sciences,1,546,Very High,Female,30,High,4,Manager,Very High,Married,16555,15k+,10310,2,Y,No,13,Excellent,Very High,80,No Stock,31,2,Poor,5,2,1,4
RM469,52,46-55,No,Rarely,956,Research & Development,6,Medium,College,Technical Degree,1,630,Very High,Male,78,High,2,Research Scientist,Low,Divorced,5577,5k-10k,22087,3,Y,Yes,12,Excellent,Medium,80,Medium,18,3,Good,10,9,6,9
RM562,52,46-55,No,Rarely,621,Sales,3,Near,Master,Marketing,1,776,High,Male,31,Medium,4,Manager,Low,Married,16856,15k+,10084,1,Y,No,11,Excellent,Low,80,No Stock,34,3,Excellent,34,6,1,16
RM571,52,46-55,No,Non-Travel,715,Research & Development,19,Far,Master,Medical,1,791,Very High,Male,41,High,1,Research Scientist,Very High,Married,4258,Upto 5k,26589,0,Y,No,18,Excellent,Low,80,Low,5,3,Good,4,3,1,2
RM588,52,46-55,No,Rarely,1325,Research & Development,11,Medium,Master,Life Sciences,1,813,Very High,Female,82,High,2,Laboratory Technician,High,Married,3149,Upto 5k,21821,8,Y,No,20,Outstanding,Medium,80,Low,9,3,Good,5,2,1,4
RM628,52,46-55,No,Frequently,890,Research & Development,25,Far,Master,Medical,1,867,High,Female,81,Medium,4,Manufacturing Director,Very High,Married,13826,10k-15k,19028,3,Y,No,22,Outstanding,High,80,No Stock,31,3,Good,9,8,0,0
RM700,52,46-55,No,Rarely,1053,Research & Development,1,Near,College,Life Sciences,1,976,Very High,Male,70,High,4,Manager,Very High,Married,17099,15k+,13829,2,Y,No,15,Excellent,Medium,80,Low,26,2,Fair,9,8,7,8
RM750,52,46-55,Yes,Rarely,266,Sales,2,Near,Below College,Marketing,1,1038,Low,Female,57,Low,5,Manager,Very High,Married,19845,15k+,25846,1,Y,No,15,Excellent,Very High,80,Low,33,3,Good,32,14,6,9
RM807,52,46-55,No,Rarely,994,Research & Development,7,Medium,Master,Life Sciences,1,1118,Medium,Male,87,High,3,Healthcare Representative,Medium,Single,10445,10k-15k,15322,7,Y,No,19,Excellent,Very High,80,No Stock,18,4,Good,8,6,4,0
RM948,52,46-55,Yes,Rarely,1030,Sales,5,Near,Bachelor,Life Sciences,1,1319,Medium,Male,64,High,3,Sales Executive,Medium,Single,8446,5k-10k,21534,9,Y,Yes,19,Excellent,High,80,No Stock,10,2,Fair,8,7,7,7
RM995,52,46-55,No,Frequently,322,Research & Development,28,Far,College,Medical,1,1401,Very High,Female,59,Very High,4,Manufacturing Director,High,Married,13247,10k-15k,9731,2,Y,Yes,11,Excellent,Medium,80,Low,24,3,Fair,5,3,0,2
RM1001,52,46-55,No,Rarely,258,Research & Development,8,Medium,Master,Other,1,1409,High,Female,54,High,1,Laboratory Technician,Low,Married,2950,Upto 5k,17363,9,Y,No,13,Excellent,High,80,No Stock,12,2,Poor,5,4,0,4
RM1435,52,46-55,No,Non-Travel,585,Sales,29,Far,Master,Life Sciences,1,2019,Low,Male,40,High,1,Sales Representative,Very High,Divorced,3482,Upto 5k,19788,2,Y,No,15,Excellent,Medium,80,Medium,16,3,Fair,9,8,0,0
RM019,53,46-55,No,Rarely,1219,Sales,2,Near,Master,Life Sciences,1,23,Low,Female,78,Medium,4,Manager,Very High,Married,15427,15k+,22021,2,Y,No,16,Excellent,High,80,No Stock,31,3,Good,25,8,3,7
RM026,53,46-55,No,Rarely,1282,Research & Development,5,Near,Bachelor,Other,1,32,High,Female,58,High,5,Manager,High,Divorced,19094,15k+,10735,4,Y,No,11,Excellent,Very High,80,Low,26,3,Fair,14,13,4,
RM153,53,46-55,No,Rarely,1436,Sales,6,Medium,College,Marketing,1,205,Medium,Male,34,High,2,Sales Representative,High,Married,2306,Upto 5k,16047,2,Y,Yes,20,Outstanding,Very High,80,Low,13,3,Poor,7,7,4,5
RM185,53,46-55,No,Rarely,1084,Research & Development,13,Medium,College,Medical,1,250,Very High,Female,57,Very High,2,Manufacturing Director,Low,Divorced,4450,Upto 5k,26250,1,Y,No,11,Excellent,High,80,Medium,5,3,Good,4,2,1,3
RM281,53,46-55,No,Rarely,1070,Research & Development,3,Near,Master,Medical,1,386,High,Male,45,High,4,Research Director,High,Married,17584,15k+,21016,3,Y,Yes,16,Excellent,Very High,80,High,21,5,Fair,5,3,1,3
RM503,53,46-55,No,Rarely,238,Sales,1,Near,Below College,Medical,1,682,Very High,Female,34,High,2,Sales Executive,Low,Single,8381,5k-10k,7507,7,Y,No,20,Outstanding,Very High,80,No Stock,18,2,Excellent,14,7,8,10
RM535,53,46-55,No,Rarely,970,Research & Development,7,Medium,Bachelor,Life Sciences,1,730,High,Male,59,Very High,4,Research Director,High,Married,14814,10k-15k,13514,3,Y,No,19,Excellent,High,80,No Stock,32,3,Good,5,1,1,3
RM557,53,46-55,No,Rarely,346,Research & Development,6,Medium,Bachelor,Life Sciences,1,769,Very High,Male,86,High,2,Laboratory Technician,Very High,Single,2450,Upto 5k,10919,2,Y,No,17,Excellent,Very High,80,No Stock,19,4,Good,2,2,2,2
RM625,53,46-55,No,Rarely,661,Sales,7,Medium,College,Marketing,1,862,Low,Female,78,Medium,3,Sales Executive,Very High,Married,10934,10k-15k,20715,7,Y,Yes,18,Excellent,Very High,80,Low,35,3,Good,5,2,0,4
RM647,53,46-55,No,Rarely,868,Sales,8,Medium,Bachelor,Marketing,1,897,Low,Male,73,High,4,Sales Executive,Very High,Married,11836,10k-15k,22789,5,Y,No,14,Excellent,High,80,Low,28,3,Good,2,0,2,2
RM650,53,46-55,No,Rarely,102,Research & Development,23,Far,Master,Life Sciences,1,901,Very High,Female,72,High,4,Research Director,Very High,Single,14275,10k-15k,20206,6,Y,No,18,Excellent,High,80,No Stock,33,0,Good,12,9,3,8
RM702,53,46-55,No,Rarely,1376,Sales,2,Near,College,Medical,1,981,High,Male,45,High,4,Manager,High,Divorced,14852,10k-15k,13938,6,Y,No,13,Excellent,High,80,Low,22,3,Excellent,17,13,15,2
RM761,53,46-55,No,Frequently,124,Sales,2,Near,Bachelor,Marketing,1,1050,High,Female,38,Medium,3,Sales Executive,Medium,Married,7525,5k-10k,23537,2,Y,No,12,Excellent,Low,80,Low,30,2,Good,15,7,6,12
RM859,53,46-55,No,Rarely,1223,Research & Development,7,Medium,College,Medical,1,1201,Very High,Female,50,High,5,Manager,High,Divorced,18606,15k+,18640,3,Y,No,18,Excellent,Medium,80,Low,26,6,Good,7,7,4,7
RM1044,53,46-55,No,Rarely,447,Research & Development,2,Near,Bachelor,Medical,1,1472,Very High,Male,39,Very High,4,Research Director,Medium,Single,16598,15k+,19764,4,Y,No,12,Excellent,Medium,80,No Stock,35,2,Fair,9,8,8,8
